SW_ID,TYPE_C,TYPE_D,MATERIAL_C,MATERIAL_D,GeoJSON
879,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[381074.2218,4899643.1741],[381074.1218,4899644.5741],[381074.7219,4899646.4742],[381076.0218,4899647.8742],[381077.7218,4899648.7742],[381123.7324,4899659.8847],[381206.1327,4899679.3856],[381236.7435,4899686.7959],[381244.5435,4899688.5859],[381248.0334,4899689.0859],[381250.0334,4899688.3859],[381251.9334,4899686.8859],[381277.733,4899656.585],[381283.2329,4899649.0851],[381290.1328,4899638.3851],[381295.8227,4899628.0851],[381300.7225,4899617.3752],[381301.1225,4899616.2752],[381301.1226,4899614.0751],[381300.4225,4899612.1751],[381299.1225,4899610.5751],[381297.2226,4899609.5751],[381282.5217,4899605.8749],[381172.0319,4899579.0836],[381148.0412,4899573.3932],[381094.6419,4899560.3925],[381093.3419,4899560.2925],[381091.642,4899560.7925],[381090.542,4899561.6925],[381090.242,4899561.9925],[381089.5419,4899563.6924],[381074.2218,4899643.1741]],[[381243.2354,4899686.5829],[381234.5435,4899684.2958],[381200.3327,4899676.2855],[381155.233,4899665.3851],[381144.9322,4899663.085],[381116.0924,4899656.1746],[381079.0218,4899647.5742],[381077.3218,4899646.7742],[381076.2218,4899645.3742],[381075.8218,4899643.7741],[381075.8218,4899642.7741],[381084.3319,4899599.5838],[381086.1319,4899591.0838],[381090.9419,4899565.0925],[381091.1419,4899564.1926],[381091.7419,4899562.8925],[381093.0419,4899562.1925],[381094.3419,4899562.0926],[381145.7412,4899574.6932],[381224.2323,4899593.4842],[381252.332,4899600.3846],[381296.0226,4899610.5751],[381297.7225,4899611.3751],[381298.9225,4899612.7751],[381299.5226,4899614.5751],[381299.1226,4899616.8752],[381294.2227,4899626.2751],[381289.9328,4899635.2851],[381284.9329,4899643.8851],[381282.833,4899646.9851],[381277.133,4899654.685],[381268.8331,4899664.1851],[381250.4334,4899685.8859],[381249.0334,4899686.9859],[381247.2335,4899687.3859],[381246.1435,4899687.2859],[381243.2354,4899686.5829]]]}"
880,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378704.8949,4899679.6533],[378704.5949,4899681.7532],[378713.5945,4899682.8533],[378713.0945,4899686.6532],[378714.7946,4899686.8532],[378715.3946,4899683.1533],[378741.7944,4899686.4535],[378743.2945,4899686.0535],[378744.5946,4899684.9536],[378742.9945,4899684.0536],[378741.8944,4899684.6536],[378740.4943,4899684.6536],[378704.8949,4899679.6533]]]}"
881,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[378679.0942,4899668.5532],[378677.5951,4899670.4532],[378677.7951,4899672.3532],[378676.695,4899684.5529],[378678.6941,4899684.8529],[378678.9941,4899681.653],[378682.7945,4899681.953],[378682.9945,4899679.653],[378679.2942,4899679.353],[378679.7942,4899670.3532],[378679.0942,4899668.5532]]]}"
882,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377260.7792,4899668.2786],[377254.1432,4899678.8117],[377256.4332,4899680.2326],[377262.7732,4899669.5426],[377260.7792,4899668.2786]]]}"
885,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378750.666,4899677.5517],[378752.035,4899674.9638],[378753.5351,4899669.7729],[378754.9252,4899660.3331],[378755.6051,4899644.7534],[378755.145,4899635.7625],[378753.8039,4899635.6255],[378754.1851,4899652.4532],[378753.6851,4899658.1931],[378752.405,4899668.9429],[378750.7249,4899674.7738],[378749.6329,4899677.4777],[378750.666,4899677.5517]]]}"
889,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377294.1411,4899656.6751],[377288.5541,4899665.1112],[377289.3931,4899665.6522],[377288.2931,4899667.5521],[377290.2661,4899668.7281],[377295.9651,4899660.07],[377294.1411,4899656.6751]]]}"
890,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[381547.234,4899668.0863],[381548.834,4899667.8863],[381549.334,4899667.5863],[381550.0339,4899667.0863],[381550.6339,4899665.6863],[381554.8333,4899635.5866],[381559.6325,4899596.3868],[381559.6325,4899595.6868],[381559.1325,4899593.8868],[381557.9325,4899592.4868],[381556.2325,4899591.6868],[381504.2318,4899580.0863],[381424.2316,4899561.8855],[381422.1316,4899561.4855],[381421.2316,4899561.4855],[381419.8316,4899562.1855],[381418.9317,4899563.5854],[381408.8321,4899590.2852],[381400.1325,4899612.0851],[381396.2325,4899615.9861],[381395.5326,4899617.6861],[381391.0328,4899629.0861],[381391.0328,4899630.5861],[381391.7328,4899631.7861],[381392.9328,4899632.4861],[381394.1328,4899632.7861],[381424.9326,4899639.9863],[381547.234,4899668.0863]],[[381471.4333,4899649.1857],[381397.3328,4899632.1861],[381393.2327,4899631.1861],[381392.5327,4899630.5861],[381392.3327,4899629.6861],[381392.7327,4899628.4861],[381397.3326,4899616.6861],[381401.6325,4899612.3851],[381402.4324,4899610.4851],[381419.8317,4899564.4854],[381420.8317,4899563.1855],[381422.3317,4899562.8855],[381425.9316,4899563.6855],[381509.2319,4899582.6864],[381555.7325,4899593.0868],[381557.0325,4899593.7868],[381557.7326,4899595.0868],[381557.4326,4899599.1868],[381553.7333,4899630.5865],[381549.8339,4899660.5864],[381549.2339,4899665.0863],[381548.6339,4899666.1863],[381547.434,4899666.5863],[381514.4341,4899658.886],[381471.4333,4899649.1857]]]}"
971,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377406.0099,4899654.0128],[377394.984,4899656.7919],[377395.434,4899658.272],[377406.4899,4899655.9027],[377406.0099,4899654.0128]]]}"
972,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377246.3932,4899649.5522],[377244.1932,4899653.3522],[377248.8932,4899656.1521],[377251.0932,4899652.6521],[377246.3932,4899649.5522]]]}"
975,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377477.6178,4899639.1125],[377470.9458,4899640.6306],[377471.4677,4899642.6806],[377477.2008,4899641.3925],[377477.6178,4899639.1125]]]}"
35,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377402.0939,4899625.6512],[377394.1699,4899627.2723],[377394.8939,4899630.2513],[377399.1839,4899629.8312],[377400.5839,4899635.3221],[377404.2989,4899634.283],[377402.0939,4899625.6512]]]}"
36,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[377444.5828,4899605.0516],[377444.6238,4899605.2116],[377437.7338,4899606.9817],[377444.7338,4899634.3812],[377448.6238,4899633.3811],[377448.1639,4899631.7812],[377450.5339,4899630.9712],[377450.2138,4899629.1912],[377464.7138,4899625.4119],[377472.2138,4899621.6418],[377473.1238,4899621.7018],[377473.3938,4899622.1318],[377473.3538,4899623.0918],[377471.8638,4899629.5517],[377470.8138,4899630.1617],[377468.8738,4899631.7817],[377468.8148,4899632.4447],[377472.5748,4899631.4846],[377475.0238,4899622.6517],[377475.4238,4899622.1317],[377476.4838,4899621.7217],[377478.3438,4899621.4817],[377480.1007,4899621.4917],[377480.2837,4899619.8517],[377478.1838,4899619.6317],[377475.9638,4899619.0318],[377475.1038,4899618.0618],[377474.8637,4899615.3318],[377474.3837,4899612.6808],[377472.7037,4899611.2109],[377455.9638,4899607.5313],[377455.0888,4899613.9503],[377457.5338,4899613.7312],[377458.6538,4899614.6412],[377459.7738,4899616.7211],[377461.4238,4899624.281],[377457.7638,4899624.901],[377455.9038,4899618.4912],[377455.0638,4899616.5712],[377450.9738,4899615.3713],[377448.4138,4899615.1514],[377447.4638,4899614.7314],[377446.4238,4899613.5714],[377446.0538,4899612.4215],[377446.6478,4899612.3504],[377447.5658,4899605.5615],[377444.5828,4899605.0516]],[[377461.7138,4899611.1012],[377466.6538,4899611.461],[377470.5438,4899612.2809],[377471.9437,4899612.8509],[377472.8137,4899613.9408],[377473.6738,4899616.0318],[377474.0038,4899618.5318],[377473.0438,4899619.8418],[377470.1538,4899620.9219],[377466.7438,4899622.5309],[377465.4638,4899622.7509],[377464.1838,4899622.7609],[377463.4738,4899622.301],[377462.9538,4899621.431],[377462.5238,4899619.291],[377462.4738,4899617.2111],[377461.1038,4899611.8812],[377461.1438,4899611.5312],[377461.7138,4899611.1012]],[[377445.0038,4899612.9915],[377445.5938,4899613.4614],[377446.7338,4899616.0014],[377447.2638,4899616.2914],[377448.8938,4899616.7113],[377451.7638,4899616.9613],[377452.9438,4899617.3512],[377453.7438,4899617.9612],[377454.1538,4899618.5812],[377456.3138,4899624.4411],[377456.2038,4899625.291],[377451.4138,4899626.4212],[377450.3238,4899626.4912],[377449.7238,4899626.1612],[377449.6238,4899623.5412],[377449.3438,4899622.6512],[377448.0038,4899621.4913],[377446.5038,4899620.5713],[377445.9338,4899619.3313],[377444.3238,4899614.0615],[377444.4338,4899613.2215],[377445.0038,4899612.9915]]]}"
101,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379363.1606,4899619.4748],[379362.9976,4899623.1647],[379364.1976,4899623.1648],[379370.0978,4899512.7641],[379372.2975,4899467.1636],[379372.3974,4899463.5637],[379372.0974,4899462.1636],[379371.0973,4899461.0636],[379369.5973,4899460.3637],[379321.4973,4899456.8621],[379289.8976,4899454.8618],[379288.8976,4899454.9618],[379287.1975,4899455.6618],[379286.0975,4899457.0618],[379285.5975,4899458.6618],[379283.7971,4899522.662],[379281.0968,4899609.3629],[379280.597,4899626.8627],[379280.997,4899629.9626],[379281.9971,4899632.6627],[379283.3975,4899573.2623],[379286.7976,4899459.0618],[379287.1976,4899457.6618],[379288.3976,4899456.5618],[379289.7976,4899456.1619],[379334.6976,4899459.1623],[379338.4977,4899459.5623],[379367.0973,4899461.5636],[379369.0973,4899461.7636],[379370.3973,4899462.2636],[379371.0974,4899463.3636],[379371.2974,4899464.2636],[379371.0974,4899468.3636],[379369.5977,4899494.4633],[379363.1606,4899619.4748]]]}"
3384,,,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[384501.8183,4902160.9488],[384433.3416,4902079.3103],[384431.6682,4902077.4192],[384431.445482208,4902077.98746106],[384431.252443412,4902078.56647736],[384431.0896,4902079.1547],[384432.3532,4902080.7002],[384499.9464,4902161.3495],[384500.580698436,4902161.26766947],[384501.2060858,4902161.13379869],[384501.8183,4902160.9488]]]}"
103,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[381318.2323,4899602.1853],[381317.9323,4899603.1853],[381318.2322,4899605.0853],[381319.1323,4899606.5853],[381320.6323,4899607.4853],[381380.4329,4899627.8859],[381381.8329,4899627.6859],[381382.7328,4899626.686],[381385.2327,4899619.786],[381425.9299,4899513.4855],[381426.0299,4899511.3856],[381425.2299,4899509.8856],[381423.9299,4899508.9856],[381421.9299,4899508.1856],[381388.5303,4899495.2851],[381369.5295,4899488.1849],[381367.4295,4899487.6848],[381364.9296,4899487.8847],[381362.6297,4899488.8847],[381360.8297,4899490.5847],[381359.2298,4899493.5847],[381354.6299,4899506.1846],[381318.2323,4899602.1853]],[[381390.9324,4899600.1851],[381381.8328,4899624.686],[381380.6328,4899626.186],[381380.6328,4899626.3859],[381360.932,4899619.2857],[381327.0322,4899607.9854],[381321.3323,4899605.8854],[381320.2322,4899605.1854],[381319.7322,4899603.8854],[381319.8322,4899602.7854],[381322.4322,4899595.6853],[381356.2299,4899506.6847],[381361.1298,4899493.2847],[381362.4297,4899491.4847],[381364.2296,4899490.1847],[381365.3296,4899489.8847],[381366.4296,4899489.6847],[381368.6296,4899489.8848],[381377.9304,4899493.185],[381423.6299,4899510.5855],[381424.3299,4899511.2855],[381424.43,4899512.4855],[381421.93,4899519.6855],[381401.032,4899575.2852],[381401.332,4899575.3852],[381392.2324,4899600.6851],[381390.9324,4899600.1851]]]}"
104,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379915.4052,4899503.6729],[379913.3051,4899503.8728],[379910.005,4899504.4728],[379906.9049,4899505.8729],[379903.6048,4899507.8727],[379867.1045,4899532.0723],[379811.5036,4899568.3725],[379765.5121,4899598.672],[379764.613,4899599.672],[379764.113,4899601.1719],[379764.0121,4899621.0718],[379764.7121,4899622.6718],[379766.0121,4899623.7718],[379767.6123,4899624.1717],[379806.1035,4899624.8731],[379877.3049,4899625.8736],[379900.2056,4899626.3737],[379952.3064,4899626.975],[379953.7064,4899626.875],[379955.4064,4899625.9751],[379956.5065,4899624.5751],[379957.0066,4899622.6752],[379958.3066,4899587.5744],[379961.6058,4899509.2742],[379961.1058,4899507.0742],[379960.1058,4899505.4742],[379958.6057,4899504.3742],[379956.7057,4899503.8742],[379915.4052,4899503.6729]],[[379919.3053,4899505.3729],[379956.3057,4899505.5742],[379957.9057,4899505.9742],[379959.2058,4899507.0741],[379959.8058,4899508.5741],[379959.6058,4899518.3741],[379957.7066,4899562.4747],[379955.4064,4899622.5751],[379954.9064,4899624.0751],[379953.8064,4899625.175],[379952.1064,4899625.575],[379936.0059,4899625.174],[379820.504,4899623.6732],[379806.6035,4899623.3731],[379790.496,4899623.576],[379785.9288,4899623.1609],[379781.4807,4899623.2799],[379768.2123,4899622.8718],[379766.9122,4899622.5718],[379765.9121,4899621.4718],[379765.6121,4899620.3718],[379765.6121,4899615.2718],[379765.8121,4899601.0719],[379766.2121,4899600.172],[379811.5036,4899570.4726],[379855.6041,4899541.2732],[379855.8041,4899541.2732],[379873.4047,4899529.7723],[379907.4049,4899507.3728],[379910.205,4899506.0728],[379913.2051,4899505.3729],[379919.3053,4899505.3729]]]}"
106,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379270.2297,4899613.6527],[379269.8968,4899624.5625],[379271.6968,4899624.5626],[379273.0974,4899569.6623],[379276.5974,4899457.8617],[379276.4974,4899457.0617],[379275.8973,4899455.4618],[379274.6972,4899454.2617],[379273.0972,4899453.7617],[379270.6972,4899453.5617],[379192.9964,4899448.16],[379192.1964,4899448.2599],[379190.4964,4899448.8599],[379189.1964,4899450.1599],[379188.5964,4899451.8599],[379188.0964,4899455.5598],[379181.7968,4899505.5601],[379175.5972,4899557.7604],[379168.9967,4899611.0595],[379168.5967,4899614.8605],[379168.8967,4899616.7604],[379169.8967,4899618.6604],[379171.5968,4899619.9604],[379173.7968,4899620.5804],[379173.8968,4899619.3604],[379171.7968,4899618.6605],[379170.4967,4899617.3604],[379169.7967,4899615.6604],[379169.8967,4899613.2605],[379175.7953,4899566.4702],[379182.4969,4899510.96],[379189.5964,4899454.2598],[379189.8964,4899452.3598],[379190.4964,4899450.8599],[379191.6964,4899449.9599],[379193.0964,4899449.66],[379270.7972,4899454.9616],[379272.8972,4899455.1617],[379274.1972,4899455.6617],[379275.0973,4899456.7616],[379275.2973,4899458.8617],[379273.0968,4899518.062],[379271.5974,4899574.7622],[379270.2297,4899613.6527]]]}"
109,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[378905.8954,4899587.0538],[378903.0956,4899620.2942],[378904.1846,4899620.2142],[378904.6056,4899614.4743],[378906.6427,4899614.5943],[378906.8627,4899612.2434],[378904.6055,4899611.7944],[378905.7956,4899601.6445],[378923.9955,4899603.2746],[378923.7056,4899606.8646],[378929.3917,4899607.5317],[378929.5956,4899605.1547],[378942.4949,4899606.4549],[378942.9949,4899603.8549],[378922.2955,4899601.8547],[378919.2954,4899601.1546],[378916.4952,4899599.6546],[378914.0951,4899597.6547],[378912.2409,4899594.6297],[378908.8047,4899599.0545],[378906.2856,4899598.8245],[378907.1755,4899587.1708],[378905.8954,4899587.0538]]]}"
110,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[379363.1606,4899619.4748],[379363.2386,4899617.7048],[379354.3495,4899617.2347],[379354.2385,4899619.0147],[379363.1606,4899619.4748]]]}"
112,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[379270.2297,4899613.6527],[379270.2547,4899612.8418],[379260.0265,4899612.1816],[379259.9475,4899613.3316],[379270.2297,4899613.6527]]]}"
117,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[381054.0513,4899600.1865],[380984.8321,4899587.7826],[380974.1323,4899585.7824],[380972.5313,4899585.2823],[380972.0313,4899584.4823],[380973.0314,4899579.2823],[380985.7317,4899516.9816],[380984.3317,4899517.5816],[380983.7317,4899518.6815],[380970.6314,4899583.8823],[380970.6313,4899585.0823],[380971.4313,4899586.3824],[380972.7323,4899586.9824],[381065.2521,4899603.6836],[381067.3521,4899603.6836],[381069.652,4899603.1836],[381071.942,4899601.4837],[381073.142,4899599.8837],[381074.042,4899597.5837],[381078.5221,4899573.3834],[381085.4211,4899539.1822],[381085.4211,4899537.8822],[381084.9211,4899536.2822],[381083.6211,4899534.7821],[381081.9312,4899534.0821],[381081.0312,4899533.9821],[381080.8312,4899535.1821],[381082.4212,4899535.6821],[381083.5111,4899536.7822],[381083.9111,4899538.5822],[381082.2691,4899547.2322],[381078.7312,4899546.4622],[381077.8912,4899549.5222],[381081.5631,4899550.6933],[381077.1221,4899573.6834],[381075.4321,4899581.4835],[381074.242,4899588.6835],[381072.5521,4899597.3837],[381071.7521,4899599.3837],[381070.2521,4899601.0836],[381068.3521,4899601.9836],[381066.6621,4899602.1736],[381065.6621,4899602.1736],[381054.0513,4899600.1865]]]}"
118,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[379270.5796,4899603.6328],[379270.6196,4899602.6928],[379261.0294,4899601.9618],[379261.0004,4899602.6827],[379270.5796,4899603.6328]]]}"
179,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[381304.9324,4899603.1752],[381305.4324,4899603.2752],[381306.6324,4899602.8752],[381307.4324,4899601.8752],[381317.832,4899573.6853],[381343.3302,4899505.9844],[381343.8301,4899503.6844],[381343.6301,4899501.3845],[381342.63,4899499.3845],[381340.9301,4899497.7845],[381338.4301,4899496.6844],[381327.7303,4899493.9842],[381276.1301,4899481.7835],[381161.1299,4899454.0815],[381122.7307,4899444.9819],[381120.5307,4899444.4818],[381118.4307,4899444.3818],[381116.1307,4899444.8818],[381114.0309,4899446.1818],[381112.5309,4899448.0817],[381111.6308,4899450.2817],[381109.1309,4899464.0818],[381093.5309,4899543.8824],[381093.1319,4899546.3824],[381093.132,4899548.2824],[381093.8319,4899550.1824],[381095.2319,4899551.6824],[381097.1319,4899552.5824],[381265.4318,4899593.2847],[381283.4316,4899597.6849],[381304.9324,4899603.1752]],[[381327.1307,4899543.8843],[381309.2323,4899592.0852],[381306.3324,4899600.5751],[381305.7324,4899601.2752],[381304.9324,4899601.3751],[381273.1317,4899593.3848],[381252.6319,4899588.5846],[381228.0322,4899582.4842],[381224.6322,4899581.7842],[381223.4312,4899581.3842],[381190.0316,4899573.4837],[381146.5312,4899562.8832],[381144.8312,4899562.5832],[381097.6319,4899550.9825],[381096.0319,4899550.1825],[381095.3319,4899549.2825],[381095.0319,4899548.7825],[381094.6319,4899546.8824],[381097.0309,4899533.9823],[381099.0309,4899524.5822],[381109.9309,4899468.3819],[381113.6308,4899450.0817],[381114.7308,4899448.1818],[381116.3308,4899446.8818],[381118.4307,4899446.1818],[381120.3307,4899446.1818],[381121.3307,4899446.3819],[381144.3303,4899452.0823],[381165.0299,4899456.9816],[381166.2298,4899457.3816],[381270.4301,4899482.0834],[381338.2301,4899498.3844],[381340.1301,4899499.2845],[381341.4301,4899500.7844],[381342.0301,4899502.5844],[381341.6301,4899505.2844],[381337.6303,4899516.3844],[381327.1307,4899543.8843]]]}"
181,3,Paved,6,PAVEMENT,"{""type"":""Polygon"",""coordinates"":[[[379171.7656,4899598.7697],[379171.5216,4899600.6907],[379186.0139,4899602.1998],[379186.1739,4899600.1399],[379171.7656,4899598.7697]]]}"
486,1,Concrete,1,CONCRETE,"{""type"":""Polygon"",""coordinates"":[[[379994.7048,4898684.9702],[379993.7047,4898685.0702],[379992.2047,4898685.8702],[379991.0046,4898687.1701],[379990.6046,4898688.97],[379989.8045,4898728.2697],[379987.6053,4898811.7698],[379987.6053,4898813.5708],[379988.2053,4898815.1708],[379989.5054,4898816.2707],[379991.8054,4898816.7708],[380068.2062,4898818.8713],[380081.3068,4898819.1724],[380082.3068,4898819.0724],[380083.407,4898818.1724],[380083.907,4898816.7724],[380088.1063,4898732.2723],[380090.4064,4898691.7717],[380090.4064,4898690.6717],[380089.9063,4898689.0717],[380088.7063,4898687.9717],[380087.3062,4898687.5716],[380083.506,4898687.3717],[379994.7048,4898684.9702]],[[379998.505,4898686.5702],[380043.5051,4898687.7714],[380046.7053,4898687.9714],[380085.4061,4898688.8717],[380087.3062,4898688.9717],[380088.3062,4898689.3717],[380088.7062,4898690.4717],[380083.407,4898795.9717],[380082.3068,4898816.6724],[380081.9068,4898817.3724],[380081.6068,4898817.5724],[380079.7067,4898817.7724],[380066.5061,4898817.4713],[380004.7051,4898815.6709],[379991.0054,4898815.1708],[379989.9054,4898814.7707],[379989.3054,4898813.7708],[379989.3054,4898811.0708],[379990.5044,4898755.9704],[379990.6045,4898745.7705],[379992.0047,4898689.3701],[379992.4047,4898687.8701],[379993.5047,4898686.8701],[379994.9048,4898686.5701],[379998.505,4898686.5702]]]}"
