POI_ID,POI_NAME,ADDRESS,POI_TYPE_C,POI_TYPE_D,DESCRIP,GeoJSON
3900,RIDEAU TRAIL UNITY RD ACCESS PNT,UNITY RD,38,Trail,Trail Access,"{""type"":""Point"",""coordinates"":[375281.7464,4908423.938]}"
3901,RIDEAU TRAILCORDUKES RD ACCESS PNT,CORDUKES AT UNITY RD,38,Trail,Trail Access,"{""type"":""Point"",""coordinates"":[374302.3627,4908417.2705]}"
3902,RIDEAU TRAIL VAN ORDER DR ACCESS PNT,3322 VAN ORDER DR,38,Trail,Trail Access,"{""type"":""Point"",""coordinates"":[370983.4227,4910445.6762]}"
3903,RIDEAU TRAIL ORSER RD ACCESS PNT,3275 ORSER RD,38,Trail,Trail Access,"{""type"":""Point"",""coordinates"":[371038.9853,4912631.8797]}"
3904,K&P CENTENNIAL DR ACCESS PNT,1456 CENTENNIAL DR,38,Trail,Trail Access,"{""type"":""Point"",""coordinates"":[375135.2422,4904174.7431]}"
3869,POH PARKING LOT,53 YONGE ST,59,Parking Lot,Picnic Facility,"{""type"":""Point"",""coordinates"":[378824.4129,4897294.0344]}"
1478,BREAKWATER PARK BEACH,200 KING ST,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[380352.8498,4897663.108]}"
1479,ROTARY PARK BEACH,1280 COVERDALE DR,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[371719.8582,4899596.1768]}"
1481,RIVERSIDE WATERSIDE BEACH,34 FAIRCREST BLVD,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[387507.0321,4900074.5912]}"
1482,ARROWHEAD PARK BEACH,4 YACHT CLUB LN,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[384316.5952,4898983.4689]}"
1486,RAVENSVIEW PARK BEACH,807 LASALLE BV,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[386114.121,4899288.4422]}"
1488,CRERAR PARK BEACH,39 CRERAR BLVD,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[374787.3055,4896690.6656]}"
1489,GRASS CREEK PARK BEACH,2991 2 HWY,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[395476.2012,4905053.8569]}"
1492,ESPLANADE PARK BEACH,5 RUDD AV,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[389872.2183,4901601.034]}"
2418,RICHARDSON BEACH,1 KING ST,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[381079.0953,4897604.2402]}"
2418,LAKE ONTARIO PARK  BEACH,920  KING ST,42,Beach,Beach,"{""type"":""Point"",""coordinates"":[377577.071,4897108.2484]}"
3908,KMCSC POOL,11 NAVY WY,34,Swimming Pool,Swimming Pool,"{""type"":""Point"",""coordinates"":[382697.7614,4899225.0396]}"
3909,YMCA KINGSTON CENTRAL,100 WRIGHT CRES,34,Swimming Pool,Aquatics Centre,"{""type"":""Point"",""coordinates"":[378844.617,4899646.2056]}"
3909,YMCA KINGSTON WEST POOL,745 PROGESS AV,34,Swimming Pool,Aquatics Centre,"{""type"":""Point"",""coordinates"":[374285.3079,4900446.3072]}"
3932,BATEAU CHANNEL BEACON,,46,Monument,Beacon-Lighthouse,"{""type"":""Point"",""coordinates"":[398256.5373,4906254.0072]}"
58,CONFEDERATION PARK (ROYAL REGEMENT OF NEW YORK) PLAQUE,211ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381783.4284,4898433.916]}"
88,CONFEDERATION PARK FLOWER STONE,225 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381844.8062,4898421.6247]}"
89,MARKET BATTERY PLAQUE,225 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381844.6249,4898421.0974]}"
114,CONFEDERATION FOUNTIAN PLAQUE,211ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381811.3878,4898437.3459]}"
123,LOCOMOTIVE MONUMENT,225 ONTARIO ST,46,Monument,Monument,"{""type"":""Point"",""coordinates"":[381788.3841,4898389.4508]}"
1015,CONFEDERATION PARK,225 ONTARIO ST,22,Park,Park,"{""type"":""Point"",""coordinates"":[381829.9332,4898484.7028]}"
1326,,225 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381769.5532,4898390.4523]}"
1377,,225 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381765.3012,4898392.7352]}"
1450,,225 ONTARIO ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381773.6752,4898395.8465]}"
1962,IRISH FOUNTAIN,225 ONTARIO ST,60,Drink Fountain,Drink Fountain,"{""type"":""Point"",""coordinates"":[381783.1432,4898426.7638]}"
1962,IRISH FOUNTAIN MONUMENT,209 ONTARIO ST,46,Monument,Drink Fountain,"{""type"":""Point"",""coordinates"":[381782.7307,4898426.2261]}"
3204,TOURIST INFORMATION CENTRE,216 ONTARIO ST,50,Washroom,Washroom,"{""type"":""Point"",""coordinates"":[381787.2234,4898406.7105]}"
2990,KINGSTON COMMUNITY HEALTH CARE,263 WELLER AVE,75,Health Centre,Health Centre,"{""type"":""Point"",""coordinates"":[380956.5302,4902150.1972]}"
3201,ISKA,263 WELLER AVE,61,Local Government,Settlement Services,"{""type"":""Point"",""coordinates"":[380843.4738,4902141.634]}"
2813,RIDEAU TRAIL SOUTH TRAILHEAD,1214 TRAILHEAD PL,38,Trail,Trailhead & Parking,"{""type"":""Point"",""coordinates"":[377167.7067,4897527.4607]}"
2849,K&P TRAILHEAD - UNITY RD,UNITY RD,38,Trail,Trailhead & Parking,"{""type"":""Point"",""coordinates"":[373513.457,4908359.5431]}"
2850,K&P TRAILHEAD - ORSER RD,ORSER RD,38,Trail,Trailhead & Parking,"{""type"":""Point"",""coordinates"":[370808.5618,4912554.9606]}"
3208,WOODHAVEN PARK,ESCALA CR,22,Park,Park,"{""type"":""Point"",""coordinates"":[372349.1505,4902682.8182]}"
3300,GREENWOOD PARK WEST PARKETTE,WATERSIDE WY,22,Park,Park,"{""type"":""Point"",""coordinates"":[384116.8119,4903355.291]}"
3761,JANETTE ST PARKETTE PLAYGROUND,339 Janette St,25,Playground,,"{""type"":""Point"",""coordinates"":[372953.7889,4902223.0994]}"
1242,,2 NORTH ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381720.1151,4899546.3079]}"
1292,,2 NORTH ST,48,Picnic Facility,Picnic Facility,"{""type"":""Point"",""coordinates"":[381747.195,4899450.4502]}"
3128,657 STATION ST COMMUNICATION TOWER,657 STATION ST,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[371070.4959,4900004.5572]}"
3188,HWY 15 - LEO LAKE RD CELL TOWER,5639 Hwy 15,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[396937.1956,4920136.1518]}"
3189,MIDDLE RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[387580.7395,4905301.733]}"
3190,4076 HWY 2 E CELL TOWER,4076 HWY 2 E ,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[399830.6675,4907674.0326]}"
3408,842 HWY 2 CELL TOWER,842 HWY 2,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[386060.1242,4899912.0452]}"
3928,FIRE STATION 9 CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[370735.9335,4908841.5498]}"
3910,BOYS & GIRLS CLUB WEST SWIMMING POOL,1300 BATH RD,34,Swimming Pool,Aquatics Centre,"{""type"":""Point"",""coordinates"":[376463.3623,4899646.2056]}"
3929,1184 MCADOOS LN CELL TOWER,1184 MCADOOS LN ,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[382053.2786,4905141.1142]}"
447,KINGSTON POLICE HEADQUARTERS CELL TOWER,705 DIVISION ST,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[380603.9241,4900856.6247]}"
3559,KINGSTON CENTRAL WATER TOWER CELL TOWER,27 Tower St,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[379685.0155,4899678.8237]}"
3232,KINGSTON WEST WATER TOWER CELL TOWER,506 O'Connor Dr,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[374942.7857,4901810.0393]}"
3930,JOYCEVILLE RD 401 CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[394152.1057,4908499.0907]}"
3949,300 CONACHER DR CELL ANTENNA,300 CONACHER DR ,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380626.8321,4902420.2793]}"
3945,3260 COLLINS BAY RD NORTH CELL TOWER,3260 COLLINS BAY RD,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[371900.667,4902513.3941]}"
3948,766 MAPLE ST CELL ANTENNA,766 MAPLE ST ,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[381336.6303,4901454.2826]}"
3950,700 BARBARA AV CELL ANTENNA,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[380451.055,4900748.5353]}"
3951,151 BARRETT CT CELL ANTENNA,151 BARRETT CT,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[383653.3151,4900826.3386]}"
2190,PITTSBURGH/JOYCEVILLE INSTITUTE WATER TOWER,3766 HWY 15,64,Significant Industrial,Water Tower,"{""type"":""Point"",""coordinates"":[392143.2012,4912445.5554]}"
3931,SAND HILL RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[396270.7526,4915073.94]}"
3952,725 HWY 15 CELL ANTENNA,725 HWY 15,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[383552.345,4900877.9356]}"
3933,BREWERS MILLS CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[397076.5047,4919265.4237]}"
3954,62 OLD OAK RD CELL ANTENNA,62 OLD OAK RD,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[377846.003,4898348.8847]}"
3934,STATION RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[385664.2568,4905099.8759]}"
3956,244 WEST CAMPUS LN CELL ANTENNA,244 WEST CAMPUS LN,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[379042.7118,4898084.8092]}"
3935,UNITY RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[377890.6078,4908059.1884]}"
3957,87 UNION ST CELL ANTENNA,87 UNION ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380562.3639,4898283.9952]}"
3936,BUR BROOK RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[374086.2877,4906392.0882]}"
3937,1174 McADOOS LN CELL TOWER,1174 McADOOS LN,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[382004.4089,4904761.1962]}"
3938,BUR BROOK RD-COLE HILL CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[377967.0464,4905995.9746]}"
3958,142 UNION ST CELL ANTENNA,142 UNION ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380362.6178,4898233.2862]}"
3939,TERRY FOX DR CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[378456.2442,4901929.4195]}"
3959,19 CLERGY ST CELL ANTENNA,19 CLERGY ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380764.7131,4898359.9902]}"
3940,MCADOOS LN SOUTHSIDE CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[380610.6482,4904093.4349]}"
3941,FINDLAY STATION RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[398508.4951,4909801.3466]}"
3942,MIDDLE RD NORTH CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[391578.1455,4907782.8668]}"
3943,SMITH RD CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[369857.5465,4905172.5746]}"
3944,1165 COLLINS BAY RD CELL TOWER,1165 COLLINS BAY RD,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[371414.8899,4901893.8414]}"
3946,ST REMI PL CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[378814.9283,4902615.2595]}"
3947,VIA RAIL CELL TOWER,,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[377472.7314,4901647.7346]}"
3960,50 ARCH ST CELL ANTENNA,50 ARCH ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380795.4929,4898104.7611]}"
3955,36 CLIFF CR CELL TOWER,36 CLIFF CR,77,Communication Tower,Communication Tower,"{""type"":""Point"",""coordinates"":[379021.263,4898792.5733]}"
3961,60 UNION ST CELL ANTENNA,60 UNION ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380700.496,4898171.8538]}"
3963,67 UNIVERSITY AV CELL ANTENNA,67 UNIVERSITY AV ,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380610.2558,4898098.6075]}"
3964,142 UNION ST CELL ANTENNA,142 UNION ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380390.2442,4898125.1434]}"
3965,39 BADER LN CELL ANTENNA,39 BADER LN,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380453.1306,4898011.7297]}"
3967,29 COLLINGWOOD ST CELL ANTENNA,29 COLLINGWOOD ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380125.794,4897813.0741]}"
3969,2 PRINCESS ST INN CELL ANTENNA,2 PRINCESS ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[381955.1519,4898558.5024]}"
3970,53 PRINCESS ST CELL ANTENNA,53 PRINCESS ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[381738.1573,4898637.371]}"
3972,FOUR POINTS SHERATON CELL ANTENNA,285 KING ST E ,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[381658.6857,4898398.4821]}"
3973,285 KING ST E CELL ANTENNA,285 KING ST E ,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[381658.6857,4898434.2009]}"
3975,322 BROCK ST CELL ANTENNA,322 BROCK ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380866.2207,4898704.3432]}"
3978,106 PINE ST CELL ANTENNA,106 PINE ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[380706.4225,4899529.4533]}"
3979,117 PARK ST CELL ANTENNA,117 PARK ST,90,Cell Antenna,Cell Antenna,"{""type"":""Point"",""coordinates"":[379616.0413,4899405.7274]}"
443,SHANNONS CORNERS BASKETBALL COURTS,2400 PERTH RD,3,Basketball Court,Basketball Court,"{""type"":""Point"",""coordinates"":[380254.6888,4908329.6559]}"
1826,SHANNON'S CORNERS PARK,2400 PERTH RD,21,Outdoor Rink,Outdoor Rink,"{""type"":""Point"",""coordinates"":[380230.4926,4908319.7507]}"
1584,F.C.C.C. - CATARAQUI WOODS,1255 BIRCHWOOD DRIVE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373922.9592,4902809.4309]}"
2898,BETTER BEGINNINGS,900 MONTREAL ST,91,Community Service,Community Service,"{""type"":""Point"",""coordinates"":[381558.9911,4901451.4612]}"
1556,GREAT OAK MONTESSORI,1292 HWY 15,8,Childcare Facility,Childcare Facility (Private),"{""type"":""Point"",""coordinates"":[384493.5125,4903251.6047]}"
1527,F.C.C.C. - R.G. SINCLAIR PS,19 CRERAR BV,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[374624.7993,4897139.1314]}"
1579,WE WATCH ENRICHED HOME CHILD CARE,2892 PRINCESS ST,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373129.965,4902076.3498]}"
1552,LA GARDERIE CROQUE SOLEIL - DAY CARE,711 DALTON AVENUE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[378463.0577,4903100.4231]}"
1572,FRONTLINE NURSERY SCHOOL,999 SYDENHAM ROAD,8,Childcare Facility,Childcare Facility (Private),"{""type"":""Point"",""coordinates"":[376679.9695,4902447.0724]}"
1578,RUBBER DUCKIE DAY CARE,342 MCMAHON AVENUE,8,Childcare Facility,Childcare Facility (Private),"{""type"":""Point"",""coordinates"":[378050.4595,4900718.2314]}"
2905,AN APPLE A DAYCARE,645 GARDINERS RD,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[374703.6031,4900087.4994]}"
1525,KINGSTON MILITARY FAMILY RESOURCE CENTRE-WEST END,1300 Bath Rd,91,Community Service,Military Family Resource Centre,"{""type"":""Point"",""coordinates"":[376682.043,4899610.9594]}"
4191,TREE OF LIFE CHILDCARE CENTRE,2621 HIGHWAY 38,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[371312.403,4907988.2492]}"
1540,TINY HOPPERS EARLY LEARNING CENTRE,375 SELECT DR,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[375863.9476,4901490.7806]}"
1540,BUNNY HAT DAY CARE,2291 PRINCESS STREET,8,Childcare Facility,Childcare Facility (Private),"{""type"":""Point"",""coordinates"":[376524.3489,4901678.106]}"
1568,COPPENS ACADEMY,817 DIVISION ST,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380611.6681,4901186.8389]}"
1574,ALLEN DETWEILER NURSERY SCHOOL,362 Montreal St,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[381153.9607,4899748.3602]}"
1525,KINGSTON MILITARY FAMILY RESOURCE CENTRE (CFB),32 LUNDY'S LANE,91,Community Service,Military Family Resource Centre,"{""type"":""Point"",""coordinates"":[384384.5957,4899247.7014]}"
2891,BBKC-SCHOOL READINESS FRONTENAC PS,38 COWDY ST,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380865.2695,4899681.6918]}"
1530,CIRCLE OF FRIENDS,38 COWDY STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380852.3967,4899734.173]}"
1775,LA SALLE SECONDARY SCHOOL,773 15 HWY,29,Running Track,Running Track,"{""type"":""Point"",""coordinates"":[383708.9655,4901054.51]}"
1524,MULBERRY WALDORF SCHOOL,25 MARKLAND STREET,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[381273.9827,4899422.1017]}"
193,SHANNONS CORNERS PARK,2400 PERTH RD,25,Playground,Playground,"{""type"":""Point"",""coordinates"":[380255.8652,4908303.3577]}"
1577,YMCA - SIR JOHN A MACDONALD PS,529 ST MARTHA ST,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[384588.9144,4902468.5243]}"
2901,SERVICE DE GARDE SIR JOHN A MACDONALD,529 St. Martha St,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[384703.1507,4902475.2232]}"
1534,YMCA - École Catholique Cathédrale,301 Johnson St,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[380942.4464,4898659.9166]}"
1545,LIMESTONE ADVISORY - SUNSHINE PLAYHOUSE,26 LUNDY'S LANE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[384403.3017,4899294.3117]}"
2889,C OF K SUMMER PROGRAMS,382 BAGOT ST,91,Community Service,Childcare Programs,"{""type"":""Point"",""coordinates"":[381449.2164,4898980.4931]}"
1591,KINGSTON FAMILY Y - POLSON PARK S.A.,165 ROBERT WALLACE DRIVE,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[377734.2874,4899129.541]}"
384,ST. LAWRENCE COLLEGE,100 PORTSMOUTH AVE,2,Ball Diamond,Ball Diamond,"{""type"":""Point"",""coordinates"":[377787.8746,4898106.7038]}"
457,ST. LAWRENCE COLLEGE,100 PORTSMOUTH AVE,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[378057.0369,4898128.3237]}"
498,QUEEN'S UNIVERSITY - WEST CAMPUS,535 UNION ST,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[378934.9571,4898084.3403]}"
516,QUEEN'S UNIVERSITY - WEST CAMPUS,938 Johnson St,32,Soccer Field,Sports Field,"{""type"":""Point"",""coordinates"":[379005.7032,4898477.6767]}"
518,ST. LAWRENCE COLLEGE,100 PORTSMOUTH AVE,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[378067.4375,4897664.5861]}"
550,QUEEN'S UNIVERSITY - WEST CAMPUS,535 UNION ST,32,Soccer Field,Soccer Field,"{""type"":""Point"",""coordinates"":[378932.9282,4898507.4914]}"
1164,CECIL & WILMA GRAHAM PARK,201 ARAGON RD,22,Park,Park,"{""type"":""Point"",""coordinates"":[384915.4502,4907732.2478]}"
832,ST. PETER CATHOLIC SCHOOL,48 SEVENTH AVE,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[380204.9932,4900430.6794]}"
834,LORD STRATHCONA PUBLIC SCHOOL,251 MCMAHON AVE,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[378439.8533,4900812.8106]}"
835,HOLY NAME CATHOLIC SCHOOL,370 KINGSTON MILLS RD,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[386395.8009,4906255.5334]}"
836,JOHN XXIII CATHOLIC SCHOOL,736 HIGH GATE PARK DR,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[371945.044,4900475.2624]}"
837,HOLY CROSS CATHOLIC SECONDARY SCHOOL,1085 WOODBINE RD,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[372523.6829,4901753.7657]}"
838,MOTHER TERESA CATHOLIC SCHOOL,1044 LANCASTER DR,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[372443.877,4901519.7978]}"
839,GLENBURNIE PUBLIC SCHOOL,2252 BATTERSEA RD,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[383481.8825,4908573.9652]}"
840,MAPLECREST SCHOOL AND MAPLECREST ACADEMY,41 BAIDEN ST,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[378520.9753,4897647.8901]}"
841,ECOLE SECONDAIRE PUBLIQUE MILLE-ILES,72 GILMOUR AVE,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[378540.4091,4899409.4122]}"
842,BAYRIDGE SECONDARY SCHOOL,1059 TAYLOR-KIDD BLVD,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[372521.1811,4900935.63]}"
843,OUR LADY OF LOURDES CATHOLIC SCHOOL,20 CRANBROOK ST,10,Education Facility,Education Facility,"{""type"":""Point"",""coordinates"":[374566.5801,4897492.2602]}"
1538,F.C.C.C LOUGHBOROUGH,,8,Childcare Facility,Childcare Facility,"{""type"":""Point"",""coordinates"":[373062.8075,4918412.5878]}"
